emissions,rows,age,month,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear
4110.27418659962,1,5,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
7872.87520379852,1,6,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
18593.7067998335,1,7,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
53727.3437127314,1,8,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
1594.65112988618,1,9,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
4347.45750192794,1,10,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,11,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,12,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
1017.11495410666,1,13,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,14,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
766.350817644031,1,15,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,16,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,17,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,18,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,19,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,20,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,21,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,22,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,23,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,24,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,25,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,26,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,27,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,28,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,29,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,30,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,31,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,32,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,33,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,34,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,35,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,36,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,37,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,38,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,39,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,40,11,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,1,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
9174.21235233527,1,2,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
4576.56749299506,1,3,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,4,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
4374.15969002554,1,5,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
8378.32509406059,1,6,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
19787.4494692215,1,7,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
57176.7163092347,1,8,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
1697.03002168144,1,9,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
4626.57051469465,1,10,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,11,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,12,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
1082.41519431485,1,13,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,14,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
815.55164029819,1,15,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,16,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,17,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,18,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,19,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,20,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,21,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,22,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,23,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,24,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,25,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,26,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,27,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,28,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,29,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,30,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,31,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,32,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,33,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,34,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,35,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,36,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,37,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,38,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,39,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
0,1,40,12,MC_4S_750_G,>=750cc,G,FC,Running,Exhaust,2019
11822939.7436645,1,1,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5736423.27823429,1,2,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3809716.03255744,1,3,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2745733.27603981,1,4,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6733323.0065956,1,5,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10588685.4742279,1,6,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
14029928.4363845,1,7,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11570501.3549107,1,8,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10189840.9992644,1,9,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6862035.04952612,1,10,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
9065091.79165499,1,11,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7177473.84064385,1,12,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7739635.48753512,1,13,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5877768.96763642,1,14,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4423213.31469504,1,15,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3300442.05524177,1,16,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2443331.6150494,1,17,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1795661.72729895,1,18,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1315544.8740395,1,19,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
954391.395016866,1,20,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1001770.61454607,1,21,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
718853.152522459,1,22,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
513383.179782878,1,23,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
365064.191911425,1,24,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
258594.986212872,1,25,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
182556.262992518,1,26,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
128502.779184771,1,27,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
90239.7125887859,1,28,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
63256.5995264263,1,29,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
44291.4989805897,1,30,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
30999.9472028914,1,31,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
21706.4484883657,1,32,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
15219.8384688547,1,33,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10697.3506752977,1,34,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7545.35353645964,1,35,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5347.39742540214,1,36,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3812.40639644871,1,37,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2737.60320092248,1,38,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1982.12778916208,1,39,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1448.36362722276,1,40,1,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11103063.5632494,1,1,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5387143.44019801,1,2,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3577749.71238285,1,3,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2578550.83021423,1,4,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6323343.85144623,1,5,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
9943960.67480663,1,6,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
13175672.9370537,1,7,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10865995.6650018,1,8,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
9569401.07682304,1,9,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6444218.8643447,1,10,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
8513135.69650648,1,11,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6740451.19099353,1,12,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7268383.8907774,1,13,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5519882.86100612,1,14,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4153892.31880226,1,15,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3099484.45316297,1,16,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2294561.82778293,1,17,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1686327.32032472,1,18,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1235443.86366297,1,19,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
896280.32899084,1,20,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
940774.718492557,1,21,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
675083.559431659,1,22,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
482124.260210906,1,23,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
342836.131735413,1,24,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
242849.632266602,1,25,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
171440.761419879,1,26,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
120678.490821816,1,27,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
84745.1891429581,1,28,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
59405.026208755,1,29,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
41594.674349635,1,30,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
29112.4197292403,1,31,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
20384.7843703906,1,32,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
14293.1316242761,1,33,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10046.0094596901,1,34,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7085.93139598743,1,35,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5021.80462723001,1,36,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3580.2762651642,1,37,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2570.91577981569,1,38,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1861.43982044252,1,39,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1360.17553708417,1,40,2,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
12040287.1849985,1,1,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5841879.02350279,1,2,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3879752.08533603,1,3,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2796209.56324685,1,4,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6857105.29415592,1,5,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10783342.9574606,1,6,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
14287848.1343497,1,7,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11783208.0859747,1,8,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10377166.3106343,1,9,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6988183.51959319,1,10,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
9231740.23519708,1,11,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7309421.19116141,1,12,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7881917.35706547,1,13,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5985823.14650952,1,14,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4504527.61699777,1,15,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3361115.85139828,1,16,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2488248.69036021,1,17,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1828672.33975165,1,18,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1339729.24091709,1,19,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
971936.483821807,1,20,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1020186.70095062,1,21,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
732068.215508746,1,22,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
522820.978077459,1,23,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
371775.362716226,1,24,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
263348.876515432,1,25,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
185912.292670515,1,26,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
130865.114683865,1,27,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
91898.6376161586,1,28,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
64419.4795167369,1,29,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
45105.7333575715,1,30,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
31569.8358559776,1,31,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
22105.4897709639,1,32,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
15499.6329210335,1,33,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10894.0058091932,1,34,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7684.06381670009,1,35,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5445.70149980375,1,36,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3882.49190762941,1,37,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2787.9300285989,1,38,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2018.56630722204,1,39,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1474.98967246389,1,40,3,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11950887.0047697,1,1,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5798502.56332779,1,2,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3850944.58844309,1,3,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2775447.46388239,1,4,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6806190.690565,1,5,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10703275.6975147,1,6,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
14181759.6184642,1,7,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11695716.7404301,1,8,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10300114.9476411,1,9,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6936295.64877051,1,10,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
9163193.7605017,1,11,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7255148.10266965,1,12,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7823393.43471687,1,13,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5941377.88869357,1,14,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4471081.10740731,1,15,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3336159.27367984,1,16,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2469773.22727912,1,17,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1815094.28847753,1,18,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1329781.6347051,1,19,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
964719.770840673,1,20,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1012611.72590804,1,21,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
726632.54529585,1,22,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
518938.986813519,1,23,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
369014.898292018,1,24,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
261393.488187748,1,25,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
184531.877717274,1,26,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
129893.429817995,1,27,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
91216.2822338138,1,28,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
63941.1592748233,1,29,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
44770.8193617874,1,30,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
31335.4270771876,1,31,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
21941.3545855481,1,32,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
15384.5467976438,1,33,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10813.116867942,1,34,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7627.00897410812,1,35,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5405.266692222,1,36,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3853.66406731749,1,37,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2767.22940549977,1,38,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2003.57827671275,1,39,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1464.03774577579,1,40,4,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
12478664.1838539,1,1,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6054577.05592104,1,2,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4021010.6823562,1,3,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2898017.26414907,1,4,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7106766.8839088,1,5,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11175955.6460691,1,6,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
14808056.9872617,1,7,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
12212225.0453089,1,8,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10754990.4400744,1,9,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7242617.56021867,1,10,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
9567860.33900666,1,11,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7575551.23240695,1,12,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
8168891.51500102,1,13,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6203762.06659739,1,14,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4668533.77961334,1,15,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3483491.32775546,1,16,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2578843.78801246,1,17,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1895252.80248257,1,18,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1388507.68572395,1,19,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1007323.89545986,1,20,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1057330.86349122,1,21,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
758722.219881005,1,22,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
541856.461848464,1,23,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
385311.399295071,1,24,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
272937.193501976,1,25,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
192681.207037672,1,26,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
135629.806368418,1,27,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
95244.591773072,1,28,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
66764.9400248187,1,29,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
46747.9961804304,1,30,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
32719.2677328307,1,31,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
22910.3325554532,1,32,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
16063.9618659236,1,33,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11290.647641632,1,34,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7963.83428921637,1,35,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5643.97503294016,1,36,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4023.85025933615,1,37,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2889.43627842315,1,38,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2092.06065383973,1,39,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1528.69283884377,1,40,5,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11573461.8362234,1,1,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5615378.01312439,1,2,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3729326.5520768,1,3,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2687795.08072212,1,4,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6591241.98696505,1,5,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
10365251.7807527,1,6,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
13733880.4767616,1,7,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
11326350.1938076,1,8,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
9974823.39241107,1,9,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
6717238.05469575,1,10,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
8873807.71341587,1,11,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7026020.71702994,1,12,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
7576320.09325497,1,13,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
5753741.14255562,1,14,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
4329878.32138198,1,15,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
3230798.85351493,1,16,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
2391774.44976538,1,17,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1757771.15694071,1,18,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
1287785.33289017,1,19,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
934252.616229959,1,20,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
980632.078609032,1,21,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
703684.507148551,1,22,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
502550.192033252,1,23,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
357360.908916302,1,24,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
253138.328441296,1,25,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
178704.11154211,1,26,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
125791.219695638,1,27,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
88335.5487215211,1,28,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
61921.8110200273,1,29,6,PC_MINI_G,<1400cc,G,FC,Cold,Exhaust,2019
