emissions,rows,age,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear,month,provincia
1743261.39375946,131,11,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1959941.11562353,132,11,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
2881804.19755495,133,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
2742633.36892946,134,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
3148966.86688339,135,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
2966122.27525967,136,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
3043050.00289173,137,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
2850764.10068346,138,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
2975533.30180407,139,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
3101724.80853426,140,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
2789867.07306062,141,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
2320456.09659341,142,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
2804903.62113129,143,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
3153540.80122255,144,12,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
3555332.31821079,145,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
3383634.82912247,146,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
3884935.58316848,147,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
3659357.00764921,148,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
3754264.09274849,149,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
3517037.6069805,150,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
3670967.55594713,151,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
3826652.2282584,152,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
3441907.87728751,153,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
2862787.33309067,154,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
3460458.73003293,155,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
3890578.52608291,156,13,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
2674577.92719784,157,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
2545414.66667258,158,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
2922529.32478527,159,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
2752832.81685485,160,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
2824228.78556389,161,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
2645769.87770543,162,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
2761567.1104232,163,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
2878684.37286135,164,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
2589251.86511798,165,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
2153595.5365205,166,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
2603207.15729404,167,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
2926774.35428254,168,14,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1393805.8816139,169,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1326494.88260437,170,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1523021.07956995,171,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1434586.94256555,172,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1471793.60612851,173,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1378793.10953797,174,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1439138.65505204,175,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1500172.10917758,176,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1349339.81241753,177,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1122305.72715621,178,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1356612.34993339,179,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1525233.29669055,180,15,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
228867.281443549,181,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
217814.605057421,182,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
250084.820749058,183,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
235563.659093772,184,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
241673.109522679,185,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
226402.137353347,186,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
236311.064508282,187,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
246332.948406955,188,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
221565.81392379,189,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
184286.107635985,190,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
222759.987310777,191,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
250448.0737135,192,16,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
165516.889258873,193,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
157523.590252225,194,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
180861.420296359,195,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
170359.711662218,196,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
174778.068116211,197,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
163734.096284658,198,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
170900.235490896,199,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
178148.065049404,200,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
160236.465673322,201,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
133275.770468998,202,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
161100.092238916,203,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
181124.124953439,204,17,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
119185.574353935,205,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
113429.751263277,206,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
130234.880277237,207,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
122672.798964193,208,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
125854.373690661,209,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
117901.818928508,210,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
123062.019926847,211,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
128281.044599303,212,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
115383.241427707,213,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
95969.3558883101,214,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
116005.122546356,215,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
130424.048920871,216,18,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
85506.7694055499,217,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
81377.3951887467,218,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
93433.8231517482,219,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
88008.5932397762,220,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
90291.1360555264,221,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
84585.7705369353,222,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
88287.8302806843,223,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
92032.0916278196,224,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
82778.8788324791,225,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
68850.8624338389,226,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
83225.032200437,227,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
93569.5375591137,228,19,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
61156.4514799969,229,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
58203.0259712525,230,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
66826.0666599295,231,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
62945.8146964188,232,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
64578.3429738043,233,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
60497.7314393132,234,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
63145.5315920803,235,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
65823.5153236191,236,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
59205.4000178197,237,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
49243.7552846864,238,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
59524.4993942766,239,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
66923.1327943056,240,20,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
37238.8110764642,241,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
35440.4390014507,242,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
40691.0998121967,243,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
38328.3732919126,244,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
39322.4370517831,245,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
36837.7094665167,246,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
38449.9830250861,247,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
40080.6356844745,248,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
36050.7951755705,249,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
29985.0441836356,250,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
36245.0981658017,251,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
40750.2044095447,252,21,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
26519.8811927968,253,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
25239.1578723914,254,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
28978.4528944246,255,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
27295.8205869553,256,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
28003.750084374,257,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
26234.233860496,258,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
27382.4258136642,259,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
28543.7065727331,260,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
25673.8273141657,261,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
21354.0600874168,262,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
25812.201555109,263,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
29020.5446490834,264,22,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
18863.3349478109,265,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
17952.3688393035,266,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
20612.0932157632,267,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
19415.2531326929,268,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
19918.7965359292,269,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
18660.1567636039,270,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
19476.8545926604,271,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
20302.8623627372,272,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
18261.5450083881,273,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
15188.9363680118,274,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
18359.9692673841,275,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
20642.0326736701,276,23,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
13409.4190583481,277,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
12761.8386421214,278,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
14652.5625699065,279,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
13801.7623129996,280,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
14159.7172836739,281,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
13264.9853501473,282,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
13845.5530739438,283,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
14432.7389753264,284,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
12981.6233634116,285,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
10797.3915202567,286,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
13051.5904258657,287,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
14673.8456960644,288,24,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
9532.87039422512,289,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
9072.49995230915,290,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
10416.6317209121,291,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
9811.79056074137,292,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
10066.2638028377,293,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
9430.19123901006,294,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
9842.92178624258,295,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
10260.3572523758,296,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
9228.74678549217,297,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
7675.95773615801,298,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
9278.48696702701,299,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
10431.7620768481,300,25,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
6781.74483971725,301,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
6454.23436913398,302,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
7410.45828791767,303,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
6980.17042631817,304,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
7161.20431486013,305,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
6708.69823337211,306,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
7002.31737882734,307,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
7299.28363361651,308,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
6565.38936346843,309,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
5460.72532346735,310,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
6600.77484606713,311,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
7421.22211969643,312,26,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
4831.12126386646,313,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
4597.8121618626,314,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
5278.99876151153,315,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
4972.47398258109,316,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
5101.43735249342,317,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
4779.08494850695,318,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
4988.25083879223,319,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
5199.80111413738,320,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
4676.99580403816,321,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
3890.06470308858,322,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
4702.20341084955,323,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
5286.66660773931,324,27,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
3448.48365838287,325,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
3281.94620637771,326,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
3768.18133253115,327,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
3549.38208629052,328,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
3641.43692188302,329,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
3411.33982088455,330,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
3560.64370193899,331,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
3711.6495715102,332,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
3338.46797040296,333,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
2776.75177789198,334,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
3356.46131302637,335,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
3773.65468767321,336,28,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
2468.1032411996,337,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
2348.91125254804,338,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
2696.91304398096,339,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
2540.31693325102,340,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
2606.20120605065,341,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
2441.51914372321,342,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
2548.37694827112,343,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
2656.45287759237,344,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
2389.36426401873,345,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1987.34015930809,346,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
2402.24222188317,347,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
2700.83036153401,348,29,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1772.25042743884,349,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1686.66322455815,350,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1936.54998509607,351,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1824.10431445163,352,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1871.41328786956,353,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1753.16140501499,354,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1829.8919025987,355,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1907.497088937,356,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1715.71098304466,357,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1427.03286799634,358,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1724.95815145674,359,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1939.36286082667,360,30,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1291.99359692569,361,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1229.59941358196,362,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1411.77010998746,363,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1329.79575454348,364,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1364.28461107682,365,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1278.07745146378,366,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1334.0149815285,367,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
