fuel,region,estimation_t,consumption_t,Year,type,kinitial,estimation_consumption,kfinal
E,RR,2235,2049.10797427224,2025,projection,1,1.09071851169472,0.916826834126284
E,RR,2235,2021.89291081971,2024,projection,1,1.10539979048341,0.904650071955127
E,RR,2235,1991.1675852272,2023,projection,1,1.12245700290716,0.890902722696733
E,RR,2235,1901.442858,2022,data,1,1.17542317435237,0.850757430872483
E,RR,2235,2074.395732,2021,data,1,1.07742219361643,0.928141267114094
E,RR,2235,1258.6422,2020,data,1,1.7757230768204,0.563150872483222
E,RR,2235,1345.5288,2019,data,1,1.66105697626093,0.602026308724832
E,RR,2235,1618,2018,data,1,1.38133498145859,0.723937360178971
E,RR,2235,822.4294,2017,data,1,2.7175584919508,0.367977360178971
E,RR,2235,1171.7556,2016,data,1,1.90739434059457,0.524275436241611
E,RR,2235,2348.0416,2015,data,1,0.951857071016118,1.05057789709172
E,RR,2235,1580.46603801323,2014,data,1,1.41413984625039,0.707143641169231
E,RR,2235,1474.6452,2013,data,1,1.51561880783255,0.659796510067114
E,RR,2235,1560.40196877882,2012,data,1,1.43232323767774,0.698166428983814
E,RR,2235,2011.83540075505,2011,data,1,1.11092587353876,0.900150067451924
E,RR,2235,2229.85884098786,2010,data,1,1.0023055984162,0.997699705139983
E,RR,2235,2352.63037449183,2009,data,1,0.950000486363168,1.05263104004109
E,RR,2235,2318.44635745025,2008,data,1,0.96400763934775,1.03733617783009
E,RR,2235,1825.32210167289,2007,data,1,1.22444142759881,0.816698926922992
E,RR,2235,1050.891,2006,data,1,2.12676671510176,0.470197315436242
E,RR,2235,595.5858,2005,data,1,3.75260793658949,0.266481342281879
E,RR,2235,467.6829,2004,data,1,4.77887902251718,0.209254093959732
E,RR,2235,459.512,2003,data,1,4.86385556851616,0.205598210290828
E,RR,2235,809.2427,2002,data,1,2.76184141049403,0.362077270693512
E,RR,2235,1109.5435,2001,data,1,2.01434193431803,0.496440044742729
E,RR,2235,1317.246969,2000,data,1,1.69672054868854,0.589372245637584
E,RR,2235,1185.5222721,1999,data,1,1.88524505409838,0.530435021073826
E,RR,2235,1066.97004489,1998,data,1,2.09471672677598,0.477391518966443
E,RR,2235,960.273040401,1997,data,1,2.32746302975109,0.429652367069799
E,RR,2235,864.2457363609,1996,data,1,2.58607003305676,0.386687130362819
E,RR,2235,777.82116272481,1995,data,1,2.87341114784085,0.348018417326537
E,RR,2235,700.039046452329,1994,data,1,3.1926790531565,0.313216575593883
E,RR,2235,630.035141807096,1993,data,1,3.54742117017389,0.281894918034495
E,RR,2235,567.031627626387,1992,data,1,3.94157907797099,0.253705426231045
E,RR,2235,510.328464863748,1991,data,1,4.37953230885665,0.228334883607941
E,RR,2235,459.295618377373,1990,data,1,4.86614700984072,0.205501395247147
E,RR,2235,413.366056539636,1989,data,1,5.40683001093414,0.184951255722432
E,RR,2235,372.029450885672,1988,data,1,6.00758890103793,0.166456130150189
E,RR,2235,334.826505797105,1987,data,1,6.67509877893103,0.14981051713517
E,RR,2235,301.343855217395,1986,data,1,7.41677642103448,0.134829465421653
E,RR,2235,271.209469695655,1985,data,1,8.24086269003831,0.121346518879488
E,RR,2235,244.08852272609,1984,data,1,9.15651410004257,0.109211866991539
E,RR,2235,219.679670453481,1983,data,1,10.1739045556029,0.0982906802923851
E,RR,2235,197.711703408133,1982,data,1,11.3043383951143,0.0884616122631466
E,RR,2235,177.940533067319,1981,data,1,12.5603759945714,0.0796154510368319
E,RR,2235,160.146479760587,1980,data,1,13.9559733273016,0.0716539059331487
E,RR,2235,144.131831784529,1979,data,1,15.5066370303351,0.0644885153398339
E,RR,2235,129.718648606076,1978,data,1,17.2295967003723,0.0580396638058505
E,RR,2235,116.746783745468,1977,data,1,19.143996333747,0.0522356974252654
E,RR,2235,105.072105370921,1976,data,1,21.2711070374967,0.0470121276827389
E,RR,2235,94.5648948338293,1975,data,1,23.6345633749963,0.042310914914465
E,RR,2235,85.1084053504463,1974,data,1,26.2606259722181,0.0380798234230185
E,RR,2235,76.5975648154017,1973,data,1,29.1784733024646,0.0342718410807166
E,RR,2235,68.9378083338616,1972,data,1,32.4205258916273,0.030844656972645
E,RR,2235,62.0440275004754,1971,data,1,36.0228065462526,0.0277601912753805
E,RR,2235,55.8396247504279,1970,data,1,40.0253406069473,0.0249841721478424
E,RR,2235,50.2556622753851,1969,data,1,44.4726006743859,0.0224857549330582
E,RR,2235,45.2300960478466,1968,data,1,49.4140007493177,0.0202371794397524
E,RR,2235,40.7070864430619,1967,data,1,54.9044452770196,0.0182134614957771
E,RR,2235,36.6363777987557,1966,data,1,61.0049391966885,0.0163921153461994
E,RR,2235,32.9727400188802,1965,data,1,67.7832657740983,0.0147529038115795
E,RR,2235,29.6754660169921,1964,data,1,75.3147397489981,0.0132776134304215
E,RR,2235,26.7079194152929,1963,data,1,83.6830441655535,0.0119498520873794
E,RR,2235,24.0371274737636,1962,data,1,92.9811601839483,0.0107548668786414
E,RR,2235,21.6334147263873,1961,data,1,103.312400204387,0.0096793801907773
E,RR,2235,19.4700732537485,1960,data,1,114.791555782652,0.00871144217169957
E,RS,309746.57,309747.060180982,2100,projection,1,0.999998417479791,1.00000158252271
E,RS,309746.57,309747.00103063,2099,projection,1,0.999998608442929,1.00000139155901
E,RS,309746.57,309746.932307752,2098,projection,1,0.999998830310442,1.00000116969093
E,RS,309746.57,309746.852463199,2097,projection,1,0.999999088083715,1.00000091191712
E,RS,309746.57,309746.759697114,2096,projection,1,0.999999387573532,1.00000061242684
E,RS,309746.57,309746.65191837,2095,projection,1,0.999999735531055,1.00000026446901
E,RS,309746.57,309746.526697429,2094,projection,1,1.00000013980002,0.999999860199998
E,RS,309746.57,309746.381211579,2093,projection,1,1.00000060949355,0.999999390506822
E,RS,309746.57,309746.212181308,2092,projection,1,1.00000115519957,0.999998844801761
E,RS,309746.57,309746.015796383,2091,projection,1,1.00000178921952,0.999998210783682
E,RS,309746.57,309745.787629965,2090,projection,1,1.0000025258456,0.999997474160777
E,RS,309746.57,309745.522538829,2089,projection,1,1.00000338168301,0.999996618328426
E,RS,309746.57,309745.21454744,2088,projection,1,1.00000437602422,0.999995623994933
E,RS,309746.57,309744.856713267,2087,projection,1,1.00000553128388,0.999994468746716
E,RS,309746.57,309744.440970311,2086,projection,1,1.00000687350411,0.99999312654313
E,RS,309746.57,309743.957947309,2085,projection,1,1.00000843294155,0.999991567129569
E,RS,309746.57,309743.396756537,2084,projection,1,1.00001024474935,0.999989755355602
E,RS,309746.57,309742.744748436,2083,projection,1,1.0000123497697,0.999987650382813
E,RS,309746.57,309741.987226544,2082,projection,1,1.00001479545443,0.999985204764475
E,RS,309746.57,309741.107116324,2081,projection,1,1.00001763693469,0.999982363376369
E,RS,309746.57,309740.084580414,2080,projection,1,1.00002093826375,0.999979062174648
E,RS,309746.57,309738.896571658,2079,projection,1,1.00002477386091,0.999975226752819
E,RS,309746.57,309737.516313849,2078,projection,1,1.00002923018903,0.999970770665352
E,RS,309746.57,309735.912698512,2077,projection,1,1.00003440770363,0.999965593480219
E,RS,309746.57,309734.049584154,2076,projection,1,1.00004042311739,0.999959578516573
E,RS,309746.57,309731.884982243,2075,projection,1,1.00004741203108,0.999952590216716
E,RS,309746.57,309729.370111617,2074,projection,1,1.00005553199032,0.999944471093309
E,RS,309746.57,309726.448300094,2073,projection,1,1.00006496603702,0.999935038183292
E,RS,309746.57,309723.053708644,2072,projection,1,1.00007592683552,0.999924078928926
E,RS,309746.57,309719.109849503,2071,projection,1,1.00008866146655,0.999911346393611
E,RS,309746.57,309714.527865038,2070,projection,1,1.00010345699694,0.9998965537053
E,RS,309746.57,309709.20452884,2069,projection,1,1.0001206469508,0.999879367603135
E,RS,309746.57,309703.019924368,2068,projection,1,1.00014061882781,0.999859400943062
E,RS,309746.57,309695.834749304,2067,projection,1,1.00016382283842,0.999836203995104
E,RS,309746.57,309687.487185556,2066,projection,1,1.00019078205252,0.999809254338331
E,RS,309746.57,309677.789265265,2065,projection,1,1.00022210419061,0.999777945128707
E,RS,309746.57,309666.522652142,2064,projection,1,1.0002584953232,0.999741571479362
E,RS,309746.57,309653.433744713,2063,projection,1,1.00030077578718,0.999699314651694
E,RS,309746.57,309638.227993359,2062,projection,1,1.00034989867802,0.999650223708237
E,RS,309746.57,309620.563306097,2061,projection,1,1.00040697133471,0.999593194223578
E,RS,309746.57,309600.042398566,2060,projection,1,1.00047328030157,0.999526943586707
E,RS,309746.57,309576.203921336,2059,projection,1,1.00055032032988,0.999449982356016
E,RS,309746.57,309548.512172014,2058,projection,1,1.00063982807282,0.999360581045381
E,RS,309746.57,309516.34517033,2057,projection,1,1.00074382123355,0.999256731625245
E,RS,309746.57,309478.980841015,2056,projection,1,1.00086464404871,0.999136102914764
E,RS,309746.57,309435.581011323,2055,projection,1,1.00100502013266,0.998995988918691
E,RS,309746.57,309385.172887186,2054,projection,1,1.00116811387385,0.99883324902415
E,RS,309746.57,309326.627623713,2053,projection,1,1.00135760176714,0.998644238816634
E,RS,309746.57,309258.635551732,2052,projection,1,1.00157775529015,0.998424730100264
E,RS,309746.57,309179.677562227,2051,projection,1,1.00183353719184,0.998169818513978
E,RS,309746.57,309087.992084645,2050,projection,1,1.0021307133639,0.997873816922798
E,RS,309746.57,308981.537023648,2049,projection,1,1.00247598281671,0.997530132532696
E,RS,309746.57,308857.945942606,2048,projection,1,1.00287712868996,0.997131125431368
E,RS,309746.57,308714.477702481,2047,projection,1,1.00334319370183,0.996667946000116
E,RS,309746.57,308547.958684149,2046,projection,1,1.00388468399196,0.996130348381738
