array_x,g,veh,fuel,type_emi,pollutant,age,hour
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,5
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,5
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,5
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,5
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,5
array_x_19,1.38682080853952e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,5
array_x_20,8.07791081518436e-70,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,5
array_x_21,5.53167892688245e-91,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,5
array_x_22,1.06587920030673e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,5
array_x_23,7.68517571173615e-153,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,5
array_x_24,2.11074216190207e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,5
array_x_25,8.48372436219698e-245,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,5
array_x_26,2.59078060508749e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,5
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,5
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,5
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,5
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,5
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,6
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,6
array_x_3,447.397964973337,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,6
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,6
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,6
array_x_6,13119.7916700288,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,6
array_x_7,56.2628438913868,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,6
array_x_8,33.5147949904917,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,6
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,6
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,6
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,6
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,6
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,6
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,6
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,6
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,6
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,6
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,6
array_x_19,3.13989921414856e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,6
array_x_20,1.82891875175066e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,6
array_x_21,1.25242671645025e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,6
array_x_22,2.42249065861171e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,6
array_x_23,1.74665819223351e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,6
array_x_24,4.86083637475771e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,6
array_x_25,1.95372019934562e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,6
array_x_26,5.96631878186281e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,6
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,6
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,6
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,6
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,6
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,7
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,7
array_x_3,696.296956113238,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,7
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,7
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,7
array_x_6,20418.6691041952,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,7
array_x_7,87.5633105442971,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,7
array_x_8,52.1599371557921,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,7
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,7
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,7
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,7
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,7
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,7
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,7
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,7
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,7
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,7
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,7
array_x_19,4.84748493615329e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,7
array_x_20,2.82354798479216e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,7
array_x_21,1.93353965448054e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,7
array_x_22,3.7411043224221e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,7
array_x_23,2.69740173797141e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,7
array_x_24,7.64566536121365e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,7
array_x_25,3.07302894028908e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,7
array_x_26,9.38449133596288e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,7
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,7
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,7
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,7
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,7
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,8
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,8
array_x_3,772.362993428876,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,8
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,8
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,8
array_x_6,22649.2795246188,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,8
array_x_7,97.1290482498345,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,8
array_x_8,57.8580802989435,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,8
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,8
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,8
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,8
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,8
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,8
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,8
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,8
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,8
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,8
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,8
array_x_19,5.37704199769597e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,8
array_x_20,3.13200273888527e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,8
array_x_21,2.1447666291466e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,8
array_x_22,4.14979630145867e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,8
array_x_23,2.99207581266669e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,8
array_x_24,8.48090593143723e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,8
array_x_25,3.40873791042286e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,8
array_x_26,1.04096876432027e-304,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,8
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,8
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,8
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,8
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,8
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,9
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,9
array_x_3,662.970364069951,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,9
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,9
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,9
array_x_6,19441.3782380957,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,9
array_x_7,83.3723016610199,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,9
array_x_8,49.6634262471448,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,9
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,9
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,9
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,9
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,9
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,9
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,9
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,9
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,9
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,9
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,9
array_x_19,4.61547163854398e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,9
array_x_20,2.68840559909356e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,9
array_x_21,1.84099539344558e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,9
array_x_22,3.56204529243481e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,9
array_x_23,2.56829704132011e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,9
array_x_24,7.27972383561087e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,9
array_x_25,2.92594574405926e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,9
array_x_26,8.93532505490775e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,9
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,9
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,9
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,9
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,9
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,10
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,10
array_x_3,721.808312031489,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,10
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,10
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,10
array_x_6,21166.7808549658,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,10
array_x_7,90.7715089445104,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,10
array_x_8,54.0710049979996,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,10
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,10
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,10
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,10
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,10
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,10
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,10
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,10
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,10
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,10
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,10
array_x_19,5.0657480121722e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,10
array_x_20,2.95068118408307e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,10
array_x_21,2.02059929842991e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,10
array_x_22,3.90831883490748e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,10
array_x_23,2.81796633005958e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,10
array_x_24,7.8422173845476e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,10
array_x_25,3.15202926628316e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,10
array_x_26,9.62574447390437e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,10
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,10
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,10
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,10
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,10
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,11
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,11
array_x_3,740.765859200276,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,11
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,11
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,11
array_x_6,21722.7044149759,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,11
array_x_7,93.1555285432242,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,11
array_x_8,55.4911239002444,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,11
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,11
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,11
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,11
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,11
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,11
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,11
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,11
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,11
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,11
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,11
array_x_19,5.19879463311739e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,11
array_x_20,3.02817776703302e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,11
array_x_21,2.07366824467326e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,11
array_x_22,4.01096677817498e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,11
array_x_23,2.89197729492615e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,11
array_x_24,8.04818509577695e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,11
array_x_25,3.23481404791692e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,11
array_x_26,9.87855467552861e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,11
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,11
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,11
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,11
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,11
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,12
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,12
array_x_3,768.254314945855,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,12
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,12
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,12
array_x_6,22528.7939391746,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,12
array_x_7,96.6123585145473,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,12
array_x_8,57.5502972337065,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,12
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,12
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,12
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,12
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,12
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,12
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,12
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,12
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,12
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,12
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,12
array_x_19,5.39171232016777e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,12
array_x_20,3.14054786279945e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,12
array_x_21,2.15061825130053e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,12
array_x_22,4.15980636278796e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,12
array_x_23,2.9992932422008e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,12
array_x_24,8.34683841124742e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,12
array_x_25,3.35485203522015e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,12
array_x_26,1.02451296325895e-304,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,12
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,12
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,12
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,12
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,12
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,13
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,13
array_x_3,739.817994192674,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,13
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,13
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,13
array_x_6,21694.9085991595,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,13
array_x_7,93.0363291164767,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,13
array_x_8,55.4201188803393,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,13
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,13
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,13
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,13
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,13
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,13
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,13
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,13
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,13
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,13
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,13
array_x_19,5.19214238874997e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,13
array_x_20,3.02430298837453e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,13
array_x_21,2.0710148319355e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,13
array_x_22,4.00583444788671e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,13
array_x_23,2.88827679490094e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,13
array_x_24,8.03788684440339e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,13
array_x_25,3.2306748627695e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,13
array_x_26,9.86591433015319e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,13
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,13
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,13
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,13
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,13
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,14
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,14
array_x_3,717.542888620186,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,14
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,14
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,14
array_x_6,21041.6987783317,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,14
array_x_7,90.2351076411762,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,14
array_x_8,53.7514800954088,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,14
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,14
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,14
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,14
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,14
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,14
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,14
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,14
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,14
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,14
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,14
array_x_19,5.03581269581921e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,14
array_x_20,2.93324455389735e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,14
array_x_21,2.00865885467397e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,14
array_x_22,3.88522318142251e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,14
array_x_23,2.80131395940085e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,14
array_x_24,7.79587491789682e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,14
array_x_25,3.13340279828409e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,14
array_x_26,9.56886250795048e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,14
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,14
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,14
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,14
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,14
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,15
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,15
array_x_3,820.150557092481,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,15
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,15
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,15
array_x_6,24050.6334170579,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,15
array_x_7,103.138606729868,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,15
array_x_8,61.4378694903767,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,15
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,15
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,15
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,15
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,15
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,15
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,15
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,15
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,15
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,15
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,15
array_x_19,5.7559271416258e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,15
array_x_20,3.35269458191341e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,15
array_x_21,2.29589437063129e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,15
array_x_22,4.44080487341986e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,15
array_x_23,3.20189808975959e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,15
array_x_24,8.91067455108007e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,15
array_x_25,3.58147518617264e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,15
array_x_26,1.09371969830657e-304,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,15
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,15
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,15
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,15
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,15
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,16
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,16
array_x_3,814.226354479328,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,16
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,16
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,16
array_x_6,23876.9082100149,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,16
